symbol,censor_rate,alpha_gap,floor_binds
SSML,0.09497206703910614,0.12051875953195884,0.2383612662942272
SSOM,0.1037037037037037,0.1306226695916605,0.0
STCL,0.012867647058823529,0.002216817395856774,0.04779411764705882
STJT,0.017130620985010708,0.04337951373518925,0.0
STL,0.08630393996247655,0.36787913323268795,0.0
STML,0.05527638190954774,0.034000266745831786,0.0
STPL,0.016544117647058824,0.023603216041688024,0.9944852941176471
STYLERS,0.007575757575757576,0.020902318483350057,0.0
SURC,0.020491803278688523,0.04937190389987839,0.0
SUTM,0.045368620037807186,0.08303314073117474,0.0
SYM,0.03308823529411765,0.06741120780720328,0.14338235294117646
SYS,0.009242144177449169,0.005288161248594714,0.0
SZTM,0.06976744186046512,0.061426260896147555,0.0
TATM,0.07386363636363637,0.11892602742610214,0.0
TBL,0.009191176470588236,0.0008170923834566329,0.1948529411764706
TCORP,0.020446096654275093,0.03619759562513142,0.0
TELE,0.011029411764705883,0.0010082822697065619,0.8272058823529411
TGL,0.01838235294117647,0.02319244681014071,0.0
THALL,0.009208103130755065,0.0026180602628269045,0.0
THCCL,0.058931860036832415,0.031170538361399408,0.0
TICL,0.03389830508474576,0.049997610727646136,0.0
TOMCL,0.02022058823529412,0.015353198901221887,0.0
TOWL,0.03308823529411765,0.07967694071934817,0.0
TPL,0.04411764705882353,0.35698453638354266,0.7702205882352942
TPLI,0.034990791896869246,0.039566971865569955,0.2965009208103131
TPLL,0.023752969121140142,0.024932598953331414,0.0
TPLRF1,0.0018552875695732839,0.0009122072320781743,0.22263450834879406
TPLT,0.03860294117647059,0.03920201909406773,0.6801470588235294
TREET,0.022058823529411766,0.005300310893880805,0.0
TRG,0.027573529411764705,0.016540832416967716,0.0
TRIPF,0.012962962962962963,0.016736774641184837,0.0
TSBL,0.09070796460176991,0.20618980074358884,0.4282560706401766
TSPL,0.055248618784530384,0.12463694510927731,0.6022099447513812
UBDL,0.051470588235294115,0.10378419387328111,0.0
UBL,0.0055248618784530384,0.0034619339583507047,0.0
UDLI,0.05555555555555555,0.059899397257998144,0.5074074074074074
UDPL,0.04054054054054054,0.1380380507532466,0.0
UNIC,0.003703703703703704,0.002917467765536058,0.0
UNITY,0.02022058823529412,0.038230879600019585,0.09926470588235294
UPFL,0.003676470588235294,0.007901476323793233,0.0
UVIC,0.08052434456928839,0.07709748798365419,0.32397003745318353
WAFI,0.012867647058823529,0.008529413104889555,0.0
WAHN,0.020257826887661142,0.05914271810860844,0.0
WAVES,0.014705882352941176,0.0018812357206625802,0.6066176470588235
WAVESAPP,0.01838235294117647,0.0039996397465806854,0.7224264705882353
WTL,0.0,8.935490120043355e-08,1.0
ZAHID,0.09071729957805907,0.11484433489731563,0.0
ZIL,0.0297029702970297,0.13947776287872443,0.0
ZTL,0.029723991507430998,0.006879712051351461,0.0
