symbol,censor_rate,alpha_gap,floor_binds
PIAHCLA,0.004750593824228029,0.01789284395664853,1.0
PIBTL,0.04285714285714286,0.0077520655013251505,0.3919239904988123
PIL,0.02142857142857143,0.09727897568569238,1.0
PIOC,0.052256532066508314,0.03722655042110534,0.0
PKGI,0.08029197080291971,0.203428448642493,0.9174757281553398
PKGP,0.012106537530266344,0.009385545808627882,0.12048192771084337
PKGS,0.011904761904761904,0.0029630617549490507,0.0
PNSC,0.09501187648456057,0.14893294887814373,0.0
POL,0.019002375296912115,0.014396840221668428,0.0
POWER,0.03333333333333333,0.02225741743447701,0.9738717339667459
PPL,0.004750593824228029,0.0029812538635164976,0.0
PPVC,0.0718232044198895,0.05996557163718458,1.0
PRL,0.0831353919239905,0.058159688472791765,0.0
PSMC,0.03800475059382423,0.09678785577410576,0.0
PSO,0.014319809069212411,-0.00014056238654427955,0.0
PTC,0.0,-5.135767819353099e-08,1.0
QTECH,0.0332541567695962,0.06520291232265008,1.0
QUICE,0.0,-5.29467546056539e-08,1.0
RAVT,0.030848329048843187,-0.001134707449684691,1.0
REDCO,0.034482758620689655,0.06844960040751372,1.0
RICL,0.005361930294906166,0.011964600783173185,1.0
SAIF,0.10649350649350649,0.019219136239113893,0.5647668393782384
SAPL,0.14950980392156862,0.21299588136248931,0.0
SAZEW,0.2458233890214797,0.07961690225106388,0.0
SEARL,0.03827751196172249,0.0018445098347997513,0.0
SEPL,0.058394160583941604,0.024864339100041655,0.0
SERF,0.047961630695443645,0.05427127035323123,1.0
SFAT,0.2479108635097493,0.14975671660544784,0.8105849582172702
SHEL,0.05250596658711217,0.08203691748125741,0.0
SHFA,0.0395778364116095,-0.0015328560407000258,0.0
SHNI,0.008174386920980926,0.013706809614785986,1.0
SIEM,0.042606516290726815,0.09014953794781821,0.0
SILK,0.0,4.857822172299464e-08,1.0
SITC,0.062162162162162166,0.02189353642009985,0.0
SKRS,0.29285714285714287,0.3891446428428629,0.6389548693586699
