symbol,n,censor_rate,omega_n,alpha_n,beta_n,ll_n,ok_n,omega_c,alpha_c,beta_c,ll_c,ok_c,omega_l,alpha_l,beta_l,ll_l,ok_l,alpha_gap,alpha_gap_partial,at_boundary,error
RAVT,905,0.055248618784530384,0.00013405156642333239,0.14214945399056222,0.8415736736666628,1158.3391072492036,True,0.00017180857119556764,0.18191441517603668,0.81808558482383,987.9649615634187,True,0.0001846301589709372,0.15986166334872828,0.8194915136866141,981.5480066713826,True,0.01771220935816606,0.03976496118547446,False,
RCML,844,0.10308056872037914,7.535995530198229e-05,0.11697249596645468,0.8349446242859131,1584.8949707724132,True,6.333731231998962e-05,0.16032737998595645,0.8396726200128615,1257.6592150233291,True,9.214436264830681e-05,0.13677049088334137,0.8167789737707556,1258.8150514763736,True,0.01979799491688669,0.04335488401950177,False,
REDCO,2014,0.03574975173783516,0.0001027961076165842,0.10127622221580168,0.8672180967556452,3119.2384844014427,True,0.0001442663494264649,0.1370126191314852,0.8328883714735915,2846.1014695142367,True,0.00017321276468176862,0.12623579826717385,0.8239845817047768,2841.978942979756,True,0.024959576051372168,0.03573639691568353,False,
REWM,1920,0.06666666666666667,0.000161664173438291,0.14954023335851127,0.7083677615169602,3858.8904107671965,True,0.00020948697262266957,0.2205373032357168,0.6489407165346612,3341.125818049908,True,0.00026061863155328103,0.20693087859986697,0.5972178910256667,3347.1597018071348,True,0.0573906452413557,0.07099706987720553,False,
RICL,1850,0.01783783783783784,2.1800284590254802e-05,0.08451241897695508,0.9057337290152878,3347.515161400197,True,2.162252576850033e-05,0.09195441775724075,0.9026736143043013,3217.401859036597,True,2.2584358784244704e-05,0.08505941987754423,0.9050804108729931,3213.3340889712836,True,0.0005470009005891507,0.007441998780285675,False,
RMPL,1604,0.02119700748129676,1.6029674396765807e-05,0.15933128456554158,0.8222823248493942,3973.875266523476,True,1.5893832852082976e-05,0.17728527586444603,0.8167204336816433,3823.1106027974665,True,1.6355625243521462e-05,0.1645670995531815,0.8190803939667936,3821.6659415916033,True,0.00523581498763992,0.01795399129890446,False,
RPL,2364,0.046531302876480544,0.00015155613128828145,0.12688923563211785,0.6691198424254585,5225.152029083489,True,0.00016818067956427565,0.1664049671830224,0.6450837245223775,4733.486131848561,True,0.00017586105571309226,0.1492308837331761,0.6383595687036088,4735.725672306965,True,0.022341648101058265,0.03951573155090454,False,
RUBY,1806,0.06090808416389812,0.0002462069646836202,0.1699586488808557,0.7741789840709892,2572.0427252519416,True,0.00038468139768693774,0.2783805205814543,0.6847872854745506,2206.111034454396,True,0.0006596605977225898,0.2726992141567959,0.5929618490841202,2200.732393132917,True,0.10274056527594017,0.10842187170059858,False,
RUPL,1777,0.11592571750140687,0.0001726392650305569,0.1888021084973922,0.6871354546125361,3422.7359937082124,True,0.00025662604942983824,0.40145939394781954,0.5596198232603085,2639.254362212384,True,0.0002355913959800216,0.2710245612202774,0.6109699381817737,2651.069143737347,True,0.0822224527228852,0.21265728545042734,False,
SAIF,2162,0.06059204440333025,4.0872109521313653e-05,0.10402289083100041,0.8672976475883967,4190.676892035708,True,4.2162878804813216e-05,0.13884982841308974,0.8526850628700859,3663.1647298042135,True,5.6874632267331066e-05,0.12052165642734111,0.8445595370874659,3660.573299962603,True,0.016498765596340698,0.03482693758208932,False,
SANSM,1162,0.13855421686746988,1.6073887400331555e-05,0.09662276386254454,0.8991073257688746,2095.371262347419,True,5.438372347364338e-05,0.14489597142045707,0.8551040285795168,1502.0874795724367,True,3.0150049188143028e-05,0.11652402820820787,0.8758283138034453,1506.6125793870253,True,0.019901264345663333,0.048273207557912534,False,
SAPL,1366,0.09956076134699854,0.00016403980489177437,0.23840726431646683,0.6027368667464985,2845.2126302702213,True,0.0002008959506449402,0.43904140801096314,0.508151935251054,2315.1942804223186,True,0.0003436027763478376,0.40238560676674684,0.34884654043779983,2318.3626688073414,True,0.16397834245028,0.2006341436944963,False,
SAPT,1538,0.08192457737321196,5.621568936331677e-05,0.1544087608665633,0.805579015366228,3022.8531580885306,True,6.802602395262892e-05,0.23882464586031088,0.7611753541395458,2548.913859126041,True,8.111887127497161e-05,0.20403583692945432,0.7513921317161818,2558.8608521597243,True,0.04962707606289102,0.08441588499374758,False,
SARC,1494,0.14390896921017404,0.00033958535838870055,0.19673833051429634,0.6359921555321986,2572.241126678183,True,0.00042889515963512103,0.41007142556635323,0.5555341415896982,1807.1823752606665,True,0.0004672420274247335,0.3148154843807274,0.5436611404952632,1830.7469379853967,True,0.11807715386643103,0.2133330950520569,False,
SASML,1203,0.16957605985037408,0.0003697204872356186,0.19339401779720755,0.6259584838225026,2062.1398418296085,True,0.0005111337526899349,0.44190051667227614,0.5307943292222049,1348.2203130071082,True,0.0006282960959127371,0.34827391820716636,0.46537855118779525,1369.7538534554737,True,0.1548799004099588,0.2485064988750686,False,
SAZEW,2426,0.08244023083264633,5.121325406610183e-05,0.14546737421494316,0.8004989821622391,5234.879457601594,True,4.671711300291819e-05,0.21613001900556877,0.7838699809747025,4434.951302337623,True,5.7924559618170946e-05,0.17955481554115782,0.775317691972595,4456.603207907194,True,0.03408744132621466,0.07066264479062562,False,
SBL,1830,0.04426229508196721,4.174040129291576e-05,0.11669719342339496,0.8709682321842949,3015.853404591665,True,4.214488802960162e-05,0.13657762550659938,0.8634223744932923,2723.031065772521,True,4.4971804982485346e-05,0.12134313606510794,0.8673630659015601,2716.0509460963112,True,0.0046459426417129746,0.01988043208320442,False,
SCBPL,2196,0.01639344262295082,9.05902969065815e-05,0.15086227647269634,0.6952213236797509,5154.855252067833,True,9.494337257021305e-05,0.17217076208698529,0.6796884395301143,4993.2681260073205,True,9.814199365896493e-05,0.16536975248445576,0.67439397529472,4994.926852998418,True,0.014507476011759418,0.02130848561428894,False,
SCL,1538,0.1033810143042913,4.25809271752419e-05,0.12290798845347317,0.8559890348822594,2819.2995898151303,True,8.235046815072632e-05,0.20850575196967425,0.7914942480303004,2222.6673589495376,True,5.2235580166465925e-05,0.1239782137195638,0.8541880247901397,2219.3810632934506,True,0.0010702252660906297,0.08559776351620108,False,
SEARL,2468,0.03403565640194489,5.244005855602705e-05,0.15352222365847334,0.7701075052526034,5729.016593492932,True,5.1162923731416305e-05,0.1920198071587388,0.7581630373643519,5360.351832671728,True,6.0732619483555017e-05,0.1769058686931076,0.7437656717607526,5360.284418868678,True,0.02338364503463425,0.03849758350026544,False,
SEL,1159,0.07592752372735116,0.00015782763936337253,0.16601311166533345,0.7042076419853298,2301.252771263047,True,0.0001489540949145025,0.2443027634749256,0.6962380500086673,1959.864895117441,True,0.00028617146771843494,0.2588445102177197,0.5520449517444468,1965.182660414709,True,0.09283139855238626,0.07828965180959216,False,
SEPL,2357,0.023759015697921087,5.8154580685925945e-05,0.1398906034016148,0.7392487356162215,5816.650968946251,True,6.187818751909779e-05,0.16672283019868572,0.7222902305726127,5552.037869581974,True,6.323329167514905e-05,0.15465196698951977,0.7229705800078177,5555.446940183993,True,0.014761363587904974,0.026832226797070924,False,
SERF,1231,0.0966693744922827,0.0009342011412910973,0.2718854645984523,0.4515500108923737,1843.7866592175496,True,0.0011162458805160144,0.524318209268661,0.3435607079180908,1456.4597133148334,True,0.0013384700980500343,0.4842038809131433,0.2584320094870861,1484.3762673468366,True,0.212318416314691,0.2524327446702087,False,
SERT,1698,0.16313309776207302,0.0005853002188879468,0.2510769244432405,0.5286360290572012,2700.5331843020967,True,0.0008198939576399103,0.6204818433660741,0.3795181566332999,1771.53346896302,True,0.0011046240759834181,0.47804747383263624,0.282079786055054,1798.0532626679435,True,0.22697054938939576,0.36940491892283367,False,
SFAT,607,0.2586490939044481,8.548732249876519e-05,0.2446450448131861,0.7553549551862142,830.579191111841,True,0.0007681592611223243,0.3431159739476092,0.656884026052208,339.110160897652,True,0.0007821629631642242,0.3111785880807235,0.6009305547878983,353.39906507202676,True,0.06653354326753741,0.09847092913442307,True,
SFL,1478,0.09539918809201624,3.476690798983685e-05,0.10820160654370731,0.8692401878579923,2819.122610786717,True,5.350943713191899e-05,0.17892886412791548,0.8210711358720746,2287.1534446563287,True,5.033792728518516e-05,0.14197238572963622,0.8328221552408368,2295.3014707256293,True,0.03377077918592891,0.07072725758420817,False,
SGF,1334,0.018740629685157422,0.0001259094397639689,0.15186493602471485,0.6567790020329212,3058.496832886384,True,0.0001400565819025611,0.17694927626144852,0.6273514397448781,2938.201980005869,True,0.00014481544319952215,0.16748423335361715,0.6229926752759027,2937.701200000185,True,0.015619297328902298,0.02508434023673367,False,
SGPL,1265,0.11462450592885376,0.0011654652084826037,0.27883959976114703,0.4266581124529356,1800.2134861811169,True,0.0013245205939006312,0.6198886187631916,0.3295527798853136,1364.1394523477318,True,0.0014512866975121478,0.5023564610087314,0.28943838640097064,1397.805355062712,True,0.2235168612475844,0.34104901900204454,False,
SHCM,897,0.2084726867335563,0.00029703819498842163,0.2069127973392846,0.7147863681995049,1292.2785629504629,True,0.00041638898530960296,0.3163379646748387,0.6836620353251583,704.4066651099622,True,0.00034024305643555,0.25669087205798385,0.6950555739356342,718.5560650546062,True,0.049778074718699244,0.1094251673355541,False,
SHDT,1676,0.08472553699284009,4.78190450582812e-05,0.09117638586253621,0.8737939733547211,3236.482583336752,True,5.0816131077119213e-05,0.15342970882453374,0.8434831076715477,2687.830382035153,True,7.960071463389859e-05,0.13087164918239946,0.822587033523169,2696.577815281681,True,0.039695263319863255,0.06225332296199754,False,
SHEL,2083,0.03840614498319731,6.145713035000036e-05,0.16391787019956394,0.7312452496133167,4942.832974532239,True,6.613527770554792e-05,0.2217893133064724,0.6990139398736173,4595.949271356219,True,8.398171694459686e-05,0.21072992535285254,0.6618094723467134,4599.636853335456,True,0.046812055153288595,0.05787144310690845,False,
SHEZ,1992,0.04066265060240964,4.203234518003974e-05,0.14451763396781458,0.8115008063230462,4346.902724914762,True,4.0869455935091674e-05,0.1695280682885117,0.8074068149076825,4004.9436987418703,True,4.382336769499937e-05,0.15066207642101198,0.8088456765022836,4007.65191195864,True,0.006144442453197396,0.025010434320697106,False,
SHFA,2247,0.022251891410769914,5.120510265413916e-05,0.10394922844728485,0.7968269545479651,5404.921441237721,True,4.905218271930623e-05,0.11423785404785708,0.8008874064225462,5171.563487366935,True,5.3412063535493594e-05,0.11059360425178721,0.7914096145218663,5174.112113079437,True,0.0066443758045023615,0.010288625600572227,False,
SHJS,1600,0.114375,0.0001728073288995153,0.14840579295612819,0.7403673843415151,2966.147689700944,True,0.0002712207351925777,0.26944681991303915,0.650474123052412,2270.914946343752,True,0.0002549135912662757,0.19765157535027011,0.6759399108423993,2273.038494434451,True,0.04924578239414193,0.12104102695691096,False,
SHNI,2010,0.007462686567164179,0.00013382582583313269,0.1749259361232908,0.7903314452903719,3200.7208942375414,True,0.00014348993052933982,0.18507528277682486,0.7811624958472076,3141.2557044028404,True,0.00014905175716785801,0.1820981339876241,0.7790352118894812,3138.582650980535,True,0.007172197864333291,0.010149346653534064,False,
SHSML,2072,0.06853281853281853,9.605022392920301e-05,0.16932557293253858,0.7329304040983387,4387.426052815481,True,9.498956736691123e-05,0.25126760738549103,0.7081000056462488,3817.7803752449045,True,0.00012769078254304582,0.22607951378222307,0.6684305718485866,3827.625169710734,True,0.05675394084968449,0.08194203445295245,False,
SIBL,1442,0.08945908460471567,9.60037511753434e-05,0.11086595197181162,0.8726241181861567,1866.5793172261222,True,0.0001439392860486863,0.16434386780341292,0.8356561321965161,1465.1351039374297,True,0.00015285561947803676,0.1415892948896052,0.8377109443929982,1461.5545775102769,True,0.030723342917793578,0.0534779158316013,False,
SIEM,2156,0.03153988868274583,0.0001241815664067855,0.21553284114414636,0.5285465849437786,5302.683257158898,True,0.00014988860655146561,0.31062595680596344,0.4385880184524903,5002.057834110434,True,0.0001877369063884461,0.31579651304745393,0.3412425757369189,5009.906558024829,True,0.10026367190330757,0.09509311566181708,False,
SILK,2100,0.0,0.00022929877082812058,0.20963117885013413,0.5763706580053611,4380.553467290889,True,0.00022929877082812058,0.20963117885013413,0.5763706580053611,4380.553467290889,True,0.00022929873255415429,0.20963115014887207,0.5763707083342613,4380.553467290893,True,-2.8701262061447963e-08,0.0,False,
SITC,2118,0.026912181303116147,0.00022110055371074594,0.17105247156720568,0.4747596470912643,4868.896506744259,True,0.0002455725944011104,0.2088533123868086,0.4324417011542066,4612.264209102028,True,0.00026605054939906426,0.19927246094732126,0.4000804776824453,4614.411458847393,True,0.02821998938011558,0.037800840819602916,False,
SKRS,2426,0.09934047815333882,8.345506248914168e-05,0.1360764960934535,0.8036068752791368,4728.980100911205,True,0.00027791651063763245,0.5269747496675352,0.4681647897265826,3834.849040091685,True,0.00027684127210952827,0.37354571188305963,0.5074589056891781,3872.3253086104583,True,0.23746921578960614,0.3908982535740817,False,
SLCL,695,0.04460431654676259,0.00017077290878297628,0.17332512211694331,0.7873508943922534,1013.7152439978839,True,0.00018194425479645424,0.22875071547207593,0.7607949506536246,912.0099123756787,True,0.00022449910467188744,0.20208953941242525,0.7518189247659182,909.5264687532026,True,0.02876441729548193,0.05542559335513261,False,
SLGL,601,0.03826955074875208,0.000148111185779925,0.12922319947913755,0.7344514604155227,1222.5167317316796,True,0.0001554357885922549,0.17478891759861886,0.7128716290732932,1127.5568839166854,True,0.00019078805156768375,0.16820161745633566,0.6758375147210732,1129.5760287184826,True,0.038978417977198115,0.04556571811948132,False,
SLL,1018,0.011787819253438114,0.00029478086482586323,0.09376458791774638,0.886052030200551,826.6679577698914,True,0.0002934266972496425,0.09983756690886803,0.8833406163461133,791.2978398436927,True,0.00033197702470399884,0.0976250950225111,0.8798624849019523,790.2463648940649,True,0.003860507104764724,0.00607297899112165,False,
SLYT,1031,0.10863239573229874,0.0001088261307215504,0.1162736241946862,0.8608653299759264,1441.4222528152507,True,0.0001769106664628107,0.18738863195776467,0.8126113680422218,1077.040986001448,True,0.00017712602862274366,0.15809899268372402,0.8157635197012871,1083.6142879671959,True,0.04182536848903781,0.07111500776307847,False,
SMBL,1775,0.0016901408450704226,0.0006805647279045984,0.29222831965825435,0.3826943074368532,3142.6959342155255,True,0.0006868103360096868,0.295385179436147,0.37912951846837817,3128.3298563268295,True,0.0006883561817633164,0.29499153068082096,0.3783135681792659,3128.2856350383454,True,0.002763211022566603,0.003156859777892651,False,
SMCPL,2153,0.04366000928936368,0.00014238723182404353,0.1340839243445316,0.7750821551490694,4018.9109458170587,True,0.00017019469353624024,0.18187400354920247,0.7379703965851893,3643.2604896434686,True,0.00019361849345034932,0.1631185741896285,0.7260990447973465,3644.6459870833432,True,0.029034649845096905,0.04779007920467088,False,
SML,1747,0.12364052661705781,6.728653070100993e-05,0.12051931998441691,0.83720651816522,3252.681393066603,True,9.944112757403071e-05,0.21720765926156793,0.7827923407377211,2436.727683206315,True,9.785689672655655e-05,0.15036789320224137,0.804180790296632,2441.24734589967,True,0.029848573217824456,0.09668833927715102,False,
SMTM,1143,0.033245844269466314,1.6890158001664225e-05,0.06853944155823176,0.9309657146955745,1632.5575488254194,True,2.7000492943508033e-05,0.07778472114590931,0.9222152788536362,1491.7395199027446,True,2.0836098719022386e-05,0.06930159345206008,0.9291609532677687,1485.8604950857762,True,0.0007621518938283195,0.009245279587677555,True,
SNAI,1421,0.07600281491907107,0.0003293684953433295,0.18265713455659316,0.5604441692776764,2760.8566024957786,True,0.00045937404362652803,0.2872298065131138,0.4500386452791856,2331.8766671664102,True,0.0005466637542262595,0.2488344958669882,0.3897938129869772,2334.9804330747866,True,0.06617736131039503,0.10457267195652065,False,
SNBL,2349,0.006811409110259685,9.470003925693159e-05,0.20449374116450553,0.6279421226395421,5671.541446372001,True,9.694734222730214e-05,0.2135201786219238,0.6215763029373356,5590.730647460481,True,9.913459421523067e-05,0.2096894073761137,0.6178497972371888,5589.258643534342,True,0.005195666211608163,0.009026437457418268,False,
SNGP,2469,0.034831915755366545,8.447846930841478e-05,0.1272000894101833,0.75494407421722,5538.962235600184,True,8.543484616875102e-05,0.16040456190759103,0.7427852385552431,5165.210696454829,True,0.00010193458660925873,0.15468521687452386,0.7154127778242598,5168.0788507761,True,0.027485127464340564,0.03320447249740774,False,
SPCL,937,0.0,0.00045673818539275176,0.3349637429518231,0.659960486274312,1181.1952725402857,True,0.00045673818539275176,0.3349637429518231,0.659960486274312,1181.1952725402857,True,0.0004567382165946091,0.33496370359476874,0.6599604728396022,1181.1952725402873,True,-3.9357054337774144e-08,0.0,False,
SPEL,2374,0.04380791912384162,2.8870612649860676e-05,0.08045508625299935,0.8865032849833401,5125.268607262487,True,2.689972580876369e-05,0.10054265871962995,0.8815090478888923,4682.679231868179,True,3.2825941174686314e-05,0.09046621321808057,0.8760276946812793,4686.114309573323,True,0.010011126965081218,0.020087572466630593,False,
SPL,2448,0.08741830065359477,8.410147694405237e-05,0.17950917037292147,0.7269273647170307,5286.057975536232,True,8.316575688147758e-05,0.30862816506564994,0.6850229540074256,4441.001563578294,True,0.0001202525385689064,0.2688885173526444,0.636588406280376,4463.290779248305,True,0.08937934697972294,0.12911899469272847,False,
SPLC,937,0.0,0.00045673818539275176,0.3349637429518231,0.659960486274312,1181.1952725402857,True,0.00045673818539275176,0.3349637429518231,0.659960486274312,1181.1952725402857,True,0.0004567382165946091,0.33496370359476874,0.6599604728396022,1181.1952725402873,True,-3.9357054337774144e-08,0.0,False,
SPWL,2427,0.010300782859497322,1.9478777316413045e-05,0.11013540136710726,0.836734886372206,6488.101373828,True,1.9526455771915335e-05,0.1184400640986429,0.8338123046668651,6361.385893406212,True,2.085468968440291e-05,0.11578094094266153,0.8283701669719039,6360.4146680253225,True,0.005645539575554276,0.008304662731535642,False,
SRVI,2397,0.0296203587818106,9.602345044973837e-05,0.1779150814544315,0.6697236393944577,5580.434403831574,True,0.00010038144251956556,0.22268365386500572,0.6470315234332416,5266.108581722257,True,0.00011212307472348911,0.20816733939611903,0.628681307441739,5267.092968881154,True,0.030252257941687538,0.04476857241057422,False,
SSGC,2475,0.048484848484848485,7.110123585249243e-05,0.14957770322317748,0.7626413427807088,5477.824382272018,True,8.466292696916662e-05,0.22127576290098896,0.7138611927598824,4972.541440459279,True,9.625890424248308e-05,0.19755406082698357,0.7015296612422051,4978.058576755781,True,0.047976357603806086,0.07169805967781148,False,
SSML,1985,0.04231738035264484,0.00015565577177900782,0.12399998722076544,0.8199614423161244,3174.5274972334987,True,0.0001769747941747667,0.17020445342888646,0.7895224890299595,2870.695303190633,True,0.00023228192307753296,0.16181560053881058,0.7642851078963853,2873.512113565915,True,0.037815613318045144,0.04620446620812102,False,
SSOM,1796,0.15089086859688197,0.00018291929874667662,0.18632834860892394,0.7078561226290809,3261.7282631072076,True,0.00026185960774773834,0.3825784775491802,0.6174215224507817,2268.4496112940687,True,0.0004093165355526326,0.30552427224522327,0.5340455689318686,2279.3521305731456,True,0.11919592363629933,0.19625012894025623,False,
STCL,2472,0.0372168284789644,7.558962914087607e-05,0.09102271899934525,0.8234018462553291,5256.0372502158225,True,8.064056480007605e-05,0.10840369822227591,0.8150573658941357,4850.437724366545,True,8.909253953682263e-05,0.09928279240804713,0.8076015022333984,4851.273112399249,True,0.008260073408701885,0.017380979222930665,False,
STJT,1510,0.10132450331125828,7.277785964405177e-05,0.13413248771481434,0.8242768451886454,2779.0835616058307,True,7.017766083286447e-05,0.17424839012882845,0.8257516098710103,2206.6233245056505,True,6.833045311246952e-05,0.1286681411006711,0.840303462631686,2208.4885557210678,True,-0.005464346614143245,0.04011590241401411,False,
STL,749,0.16688918558077437,0.0001380268140053742,0.2615188729090143,0.675466939510464,1343.25606256726,True,0.00018395794888134427,0.3871248851279123,0.6128751148720383,930.2082907521461,True,0.0002653060688528414,0.4489459135018671,0.4946435399372242,968.7090764629243,True,0.18742704059285276,0.125606012218898,False,
STML,1086,0.13075506445672191,0.00013085085441532092,0.15093634560897118,0.7827937878496243,1920.1088578332672,True,0.00018684163428948604,0.26537642182820415,0.7277703084276506,1394.7523655871419,True,0.00021424557954282715,0.1881773966870174,0.7299216039249103,1394.5270966672736,True,0.03724105107804623,0.11444007621923297,False,
STPL,2475,0.05818181818181818,0.00014883508619203853,0.14133410829319787,0.7184878090687103,5083.329702688759,True,0.00014782491041337903,0.20726377955982905,0.7007593516611754,4498.130311660812,True,0.00016182797042506482,0.18409200751741528,0.690241168070703,4512.136813499929,True,0.04275789922421741,0.06592967126663118,False,
STYLERS,631,0.014263074484944533,0.0003961319941168821,0.3325965937812054,0.23512341243888726,1356.813027459752,True,0.0004060486772839998,0.38676787052768924,0.20836841343384377,1321.4859167667125,True,0.0004103440659434126,0.36775971220077835,0.20748140772948864,1322.2734936323338,True,0.03516311841957298,0.054171276746483865,False,
SURC,1351,0.05921539600296077,6.625774128105372e-05,0.1114935384485699,0.817527723555551,2873.2889289953746,True,6.578276577274003e-05,0.14516704054951743,0.8119596917378797,2540.7726049327857,True,7.542515676021636e-05,0.13055617953154405,0.8000415380840321,2544.1246884700977,True,0.019062641082974147,0.03367350210094752,False,
SUTM,1426,0.07363253856942496,8.01321273810741e-05,0.14232198809442387,0.789992554764986,2889.29931257491,True,8.808334409131352e-05,0.20931353058253033,0.7625668329066435,2477.0405384018304,True,0.00011189189290435168,0.19471961551141262,0.7305960547994904,2487.899837827857,True,0.05239762741698875,0.06699154248810646,False,
SYM,758,0.026385224274406333,0.0002615440499814991,0.3187682066251657,0.4491938952744812,1602.1404236419373,True,0.0002600107268182861,0.39859279677771414,0.43288544554272357,1524.7972375831794,True,0.00027976586515599856,0.37558411030501904,0.4107454434942105,1524.2131506879248,True,0.05681590367985334,0.07982459015254845,False,
SYS,2456,0.021986970684039087,3.976710835908287e-05,0.10525757004673866,0.8161064585394453,5954.483195817384,True,4.066466840774474e-05,0.12389202305278044,0.8066343198591579,5706.006540346298,True,4.212425861755533e-05,0.11470894497670311,0.8067390536992001,5707.845942975893,True,0.009451374929964451,0.018634453006041773,False,
SZTM,574,0.10452961672473868,0.00015679398378866128,0.20203716391791537,0.7086951359642919,1082.8558705997557,True,0.0002310026502667387,0.3542287595909718,0.6250625324402113,856.3583533379297,True,0.00025959938290197207,0.27809315405015883,0.6111234802808815,857.5963705719727,True,0.07605599013224346,0.1521915956730564,False,
TATM,1777,0.0911648846370287,0.00017357499913700145,0.13316662051111858,0.7344750851178743,3422.796352139506,True,0.0003319739889680361,0.265236953287578,0.572459051544493,2783.598438137763,True,0.00035568590561258715,0.21497608396430434,0.5649021738606692,2785.4538259207357,True,0.08180946345318577,0.13207033277645944,False,
TBL,685,0.06861313868613139,0.00010656148768452837,0.15172349950959935,0.7168153855008191,1494.0717214521644,True,9.758201905123469e-05,0.2487674120255953,0.6990389442057203,1321.2582084336793,True,0.00020004237152495652,0.367837593360107,0.48607271017099274,1344.9525850873836,True,0.21611409385050767,0.09704391251599595,False,
TCORP,2177,0.08176389526871843,0.0003779628266520014,0.23096742055047292,0.39800067144176365,4490.038866199743,True,0.00040397848348958077,0.4030831237575795,0.35093401176794503,3781.3900655136067,True,0.00043267748189365873,0.3557084830947401,0.32164479304670374,3802.503222025244,True,0.1247410625442672,0.17211570320710656,False,
TELE,2474,0.018997574777687955,4.7961263106540485e-05,0.11535131291257997,0.8587825161243118,4708.886534565796,True,4.6143428905710124e-05,0.12919571010187528,0.854298288126851,4531.878084944982,True,5.4872241109831244e-05,0.12468476767937511,0.8469319223483704,4528.131021533671,True,0.009333454766795146,0.01384439718929531,False,
TGL,2466,0.031630170316301706,0.00013034645716170057,0.1539432978588302,0.6130028708699742,5829.682120629658,True,0.00014931343665709485,0.1929997184862986,0.5720787493925684,5461.060998888521,True,0.0001664968924303124,0.19042360401274758,0.5354769339008645,5464.210512657361,True,0.03648030615391737,0.03905642062746839,False,
THALL,2433,0.013974517057131115,1.8210681640508046e-05,0.0868591970042571,0.8796709477890055,5895.400156963745,True,1.8652687039409458e-05,0.0947258616546692,0.8752009567479767,5732.3479552280505,True,1.9221595481103037e-05,0.08968167344110795,0.8762671184840607,5732.571249998068,True,0.0028224764368508515,0.007866664650412108,False,
THCCL,2458,0.045565500406834825,4.389370143740907e-05,0.12746938035354669,0.8292090764920677,5263.590329272634,True,4.8135174062745e-05,0.17713473740972407,0.8022532524264769,4794.077753568357,True,5.984133880703165e-05,0.15747262957770097,0.7916587525650989,4790.414704121473,True,0.030003249224154288,0.04966535705617739,False,
TICL,1457,0.07412491420727522,4.087019966801642e-05,0.09839224258201046,0.8741790122193762,2830.6882291492443,True,4.347571276308492e-05,0.13566481571760292,0.860517226363887,2401.0138120883285,True,5.02715810471371e-05,0.11078201799409562,0.861203433830591,2402.2794720979296,True,0.012389775412085163,0.03727257313559246,False,
TOMCL,1521,0.026298487836949377,0.0001304015061957523,0.14010395266534664,0.7006879509514177,3307.363438269617,True,0.0001478609122845395,0.1771478743153807,0.6646505837659333,3131.0927732782247,True,0.0001536271605566211,0.16352710353515204,0.6616174263365273,3132.616590697426,True,0.023423150869805398,0.03704392165003406,False,
TOWL,1952,0.09631147540983606,9.176183401951055e-05,0.18969499034168613,0.7369717916188925,3945.761617829067,True,9.94436800094898e-05,0.3059534864987654,0.6940465135012195,3231.8543078850666,True,0.00011676544941111905,0.24868903374803802,0.6852366144138191,3243.193242711695,True,0.05899404340635189,0.11625849615707928,False,
TPL,2476,0.027463651050080775,0.0001536113903968699,0.1653927457382398,0.7335235654794656,4780.65273592477,True,0.00016861679695651517,0.21115263933350112,0.7032718387186443,4512.644016473134,True,0.00019197444340390905,0.1999515625263355,0.6848548083962771,4513.479675599269,True,0.03455881678809569,0.04575989359526131,False,
TPLI,1577,0.0653138871274572,8.336350022272596e-05,0.18422492158276624,0.7612186609576344,3065.4768242755604,True,7.916494085170689e-05,0.25133373483813115,0.7434281742501718,2677.518341340402,True,9.087922132950736e-05,0.2072250157840881,0.7451589720317175,2684.184389636719,True,0.023000094201321875,0.06710881325536491,False,
TPLL,797,0.12547051442910917,0.00028879372520101835,0.20020233392586673,0.7206473929978742,1167.0183556652537,True,0.00021870402949026598,0.234471726085958,0.76552827391402,857.438983880709,True,0.0001883472341194573,0.1687277118036864,0.7937470140147832,866.6471559860037,True,-0.03147462212218033,0.03426939216009128,False,
TPLRF1,577,0.0017331022530329288,5.5031107683146344e-05,0.07115771424428144,0.8516069646177613,1287.8891343773787,True,5.419312853947404e-05,0.07241115400480311,0.8522470376855904,1283.2140565899967,True,5.463314612614283e-05,0.07204292146472571,0.8517233547037691,1283.229468120676,True,0.0008852072204442729,0.0012534397605216685,False,
TPLT,1472,0.025815217391304348,1.4865037249880017e-05,0.08682645592087179,0.9071421413361345,2950.6111556880073,True,1.4926161047570622e-05,0.0977846623597686,0.902215337639247,2789.427452479455,True,2.0512357822509178e-05,0.09284506865166184,0.8974648367481592,2784.324261716323,True,0.006018612730790046,0.010958206438896806,False,
TREET,2472,0.050970873786407765,2.860227534812321e-05,0.10054354334934132,0.8648354593182784,5471.222613301823,True,2.7062368224240873e-05,0.13528571505390402,0.8526303699781049,4936.52857365334,True,3.832930570218555e-05,0.12172151864625624,0.8378673374360134,4936.941840182137,True,0.021177975296914925,0.0347421717045627,False,
TRG,2473,0.06793368378487667,0.00013763331969970168,0.17576179812156612,0.6994251466559429,5052.439013027222,True,0.00014621176343587752,0.24921867963434544,0.6741307628306905,4367.915826181427,True,0.00016748890653168244,0.21341558460029064,0.6598838322161894,4368.445129802922,True,0.03765378647872453,0.07345688151277932,False,
TRIBL,692,0.01300578034682081,0.0009513783690837858,0.23825928033750365,0.6376825383054769,835.076828676401,True,0.0009818139326374206,0.27148743714883405,0.6206858078806359,806.0838929029549,True,0.0010842834675588368,0.26036876762806116,0.6030502685885841,805.0590473916131,True,0.022109487290557506,0.0332281568113304,False,
