symbol,n,censor_rate,alpha_n,beta_n,nu_n,ok_n,alpha_c,nu_c,ok_c,alpha_l,beta_l,nu_l,ok_l,alpha_gap,alpha_gap_partial,at_boundary,error
SERF,1231,0.0966693744922827,0.34005814165468146,0.511014973755844,7.036819798451126,True,0.5841849892712734,4.692653675320882,True,0.5868720297797947,0.26754826218289474,3.5857927936413874,True,0.24681388812511323,0.24412684761659192,False,
SERT,1698,0.16313309776207302,0.25443198063293226,0.5286307224052555,199.9999999803723,True,0.6563235954336911,6.090457883099383,True,0.6139642314796044,0.21174815760528332,3.332749549909358,True,0.3595322508466722,0.40189161480075886,True,
SFAT,607,0.2586490939044481,0.24363203388261795,0.7526116090163265,199.99999999911086,True,0.17129980986195534,50.89655474529093,True,0.5431182807917935,0.34906580433816925,3.855969628401388,True,0.2994862469091755,-0.07233222402066261,True,
SFL,1478,0.09539918809201624,0.15168823711498086,0.8483117628850165,9.07522155518137,True,0.1516695500302701,6.655545251621848,True,0.15796082595640876,0.8420391740435793,3.8652085841869583,True,0.006272588841427895,-1.868708471075564e-05,True,
SGF,1334,0.018740629685157422,0.24462765290026212,0.637704444504238,3.5887359205399063,True,0.32734854352699305,2.967795610822074,True,0.20748522629424465,0.5755339246847178,3.269209901467387,True,-0.037142426606017465,0.08272089062673094,False,
SGPL,1265,0.11462450592885376,0.5268034593033156,0.17329208273829866,3.319278265415785,True,0.8632847751727886,3.3201259017282085,True,0.22485010422914348,0.7444037031515902,3.1701485540314573,True,-0.30195335507417215,0.33648131586947294,False,
SHCM,897,0.2084726867335563,0.20978719563450465,0.7136885309467756,199.99999829635442,True,0.41696820987486716,5.125929341635632,True,0.29116018630274226,0.6842497097316964,2.3386628073058766,True,0.08137299066823761,0.2071810142403625,True,
SHDT,1676,0.08472553699284009,0.10603423376375828,0.8662385606649867,17.58538582260497,True,0.18650098980363117,5.429219656148522,True,0.19322184775752982,0.7529837698127537,3.6267500312831347,True,0.08718761399377153,0.08046675603987288,False,
SHEZ,1992,0.04066265060240964,0.20709742607878778,0.7929025739211941,5.347011188575481,True,0.2252579222799172,4.346064998493375,True,0.19147930988578538,0.8085206901141346,3.6385829184670593,True,-0.015618116193002407,0.018160496201129417,True,
SHFA,2247,0.022251891410769914,0.2732606282386246,0.6992674080235648,3.228223010014233,True,0.35435447647398305,2.8470432384828688,True,0.2545927250786051,0.6324696091528637,3.0222837012496075,True,-0.01866790316001954,0.08109384823535842,False,
SHJS,1600,0.114375,0.2002638328639778,0.7155440983052217,12.725554812793572,True,0.4562476299906659,3.9277056362526226,True,0.28796686334548915,0.7120331366544765,2.6963764277527495,True,0.08770303048151135,0.2559837971266881,True,
SHNI,2010,0.007462686567164179,0.228748883305678,0.7691005719956855,4.747375205470965,True,0.23880645805488943,4.421090321448446,True,0.23274849350412735,0.7558610622123132,4.563643750974247,True,0.003999610198449355,0.010057574749211429,False,
SHSML,2072,0.06853281853281853,0.28543786710632546,0.6441530815530858,6.016319253803605,True,0.5892372250582565,3.5213814499164253,True,0.4925341751375309,0.43511466583448055,2.866785935050958,True,0.20709630803120543,0.303799357951931,False,
SIBL,1442,0.08945908460471567,0.16067924498343455,0.839320755016542,7.11458000804891,True,0.21134954618162946,4.293543582940885,True,0.1497490029199853,0.832043448385648,3.2859801522980954,True,-0.010930242063449253,0.050670301198194906,True,
SIEM,2156,0.03153988868274583,0.256457225247143,0.7435427747528544,3.3791565143895315,True,0.3634690062036749,2.9969829809921316,True,0.5593851316950078,0.34160626752892387,2.678857580164687,True,0.3029279064478648,0.10701178095653191,True,
SILK,2100,0.0,0.35244551988153405,0.40504609899786637,3.7146770844102797,True,0.35244551988153405,3.7146770844102797,True,0.3524455160146439,0.4050461415963495,3.7146769119346565,True,-3.866890141424051e-09,0.0,False,
SITC,2118,0.026912181303116147,0.2035782387326015,0.7527711674344727,3.6756331784287415,True,0.3279116796962235,2.910503926965098,True,0.34165485059709483,0.3751330188196568,2.950713602459504,True,0.13807661186449333,0.12433344096362198,False,
SKRS,2426,0.09934047815333882,0.2251048793963005,0.7581527069912732,6.228803677803637,True,0.596330621754563,4.248149520914874,True,0.3439554529173786,0.6224597867608286,3.044142372972276,True,0.11885057352107811,0.37122574235826244,False,
SLCL,695,0.04460431654676259,0.25605957169868865,0.7020776520152858,5.239463106466832,True,0.33625746160737097,3.8604695700893696,True,0.2915574715778615,0.6235475977659679,3.9246667623378197,True,0.035497899879172845,0.08019788990868232,False,
SLGL,601,0.03826955074875208,0.27738257881922646,0.6995470712232192,3.304492541032536,True,0.326036009494476,2.9316674341865037,True,0.2453446263514199,0.6224400438730843,2.757248067001999,True,-0.03203795246780655,0.04865343067524952,False,
SLL,1018,0.011787819253438114,0.12988212734955595,0.8701178726504433,5.380941097614679,True,0.2808870657833531,3.7333538966233224,True,0.2700270432285994,0.7152771977539815,3.716002264670524,True,0.14014491587904343,0.15100493843379714,True,
SLYT,1031,0.10863239573229874,0.20720315305875808,0.7927968469410349,4.982584160119528,True,0.3343940066466861,3.4627777267479756,True,0.2024736866243378,0.7609048480179095,2.4256952640160696,True,-0.004729466434420293,0.12719085358792803,True,
SMCPL,2153,0.04366000928936368,0.2021661879664545,0.7742213089694121,4.421523398154593,True,0.27963136590930215,3.345351012741339,True,0.20082044251272288,0.7277770222873485,3.3072948010149834,True,-0.0013457454537316171,0.07746517794284766,False,
SML,1747,0.12364052661705781,0.12258599490035213,0.8352375143177391,199.9997779255038,True,0.30085019444498873,6.2787968822179305,True,0.19226550533634246,0.7744697060491026,3.9634756704635024,True,0.06967951043599033,0.1782641995446366,True,
SNAI,1421,0.07600281491907107,0.23984134116034622,0.5413315908966376,10.127155444955847,True,0.5999831718091215,3.2422367095632274,True,0.44669133174159276,0.2563994004445555,2.9834471453924936,True,0.20684999058124653,0.3601418306487753,False,
SNBL,2349,0.006811409110259685,0.4511196717822523,0.5488803282177173,2.981080460284636,True,0.45815055667702465,2.905037412977047,True,0.4462052528010978,0.49600175023673526,3.0459576065012044,True,-0.0049144189811545225,0.007030884894772327,True,
SNGP,2469,0.034831915755366545,0.1786679435097413,0.7588289059246351,5.949916640335828,True,0.2607168627970854,3.913462882582721,True,0.20722468466556432,0.7076765864212318,4.1164851264779925,True,0.028556741155823018,0.08204891928734409,False,
SPEL,2374,0.04380791912384162,0.14292119126791075,0.8164888530027951,6.348040152219938,True,0.23712782019319897,3.771829331107382,True,0.16748461187625197,0.7649270655772651,3.8072149106370814,True,0.024563420608341213,0.09420662892528822,False,
SPL,2448,0.08741830065359477,0.23594606872207052,0.7004054932952894,9.0161851451998,True,0.40020623334898975,4.376411069906703,True,0.3712981830228259,0.5280607995995914,3.3566988201778205,True,0.1353521143007554,0.16426016462691923,False,
SPLC,937,0.0,0.2909547014513453,0.7090452985486206,3.265595481926606,True,0.2909547010496129,3.2655954301133914,True,0.29095470163472814,0.7090452983652176,3.2655955055787684,True,1.8338286444929963e-10,-4.0173236959262226e-10,True,
SPWL,2427,0.010300782859497322,0.5547913038720349,0.4452086961278542,2.6176841998268596,True,0.5701128780801458,2.57955368791683,True,0.742636413618323,0.24335584043261638,2.546497983849898,True,0.1878451097462881,0.015321574208110866,True,
SRVI,2397,0.0296203587818106,0.2553706750958482,0.6406843906719975,4.615876796150285,True,0.3898759553141894,3.245911428881172,True,0.2826161103835228,0.5528500906844545,3.5191004119238034,True,0.02724543528767459,0.13450528021834118,False,
SSGC,2475,0.048484848484848485,0.22514676622971475,0.7320169512280417,5.133401575193,True,0.3146638314070882,3.687332683365586,True,0.22520511122875736,0.7111310671468138,3.430002142813775,True,5.8344999042614365e-05,0.08951706517737346,False,
SSML,1985,0.04231738035264484,0.2051851190092999,0.750128242126587,5.812506244624666,True,0.3344522029303809,3.7810434867553826,True,0.3138347081556628,0.5922623888060465,3.5844537321267818,True,0.10864958914636288,0.12926708392108102,False,
SSOM,1796,0.15089086859688197,0.18822911286019167,0.710482923727337,199.99999989725745,True,0.4629737560970899,5.847116243670662,True,0.3926330283558942,0.5287230162238596,3.6190110291914297,True,0.20440391549570253,0.27474464323689823,True,
STCL,2472,0.0372168284789644,0.1288362867041934,0.7939500737408954,5.3634907795356055,True,0.20651984475941132,3.2921663052190886,True,0.13989328118413474,0.7431742075443771,3.4693988113325114,True,0.011056994479941351,0.07768355805521793,False,
STJT,1510,0.10132450331125828,0.18680588642457074,0.8131941135754155,7.15571573061204,True,0.18671880604073193,5.167676250752999,True,0.19822294116589972,0.8017770588340944,2.8018365728221757,True,0.01141705474132898,-8.708038383881123e-05,True,
STL,749,0.16688918558077437,0.33104999345174735,0.6644020631835601,7.872910088255632,True,0.4854731557668298,5.918200226832581,True,0.6016162105683343,0.37859361507351386,2.8488691656081584,True,0.2705662171165869,0.15442316231508246,False,
STML,1086,0.13075506445672191,0.27449495053508166,0.7255050494649172,5.155191989227151,True,0.3475166757710067,3.880649710011177,True,0.0815720146258298,0.918425242664705,2.050000000000488,True,-0.19292293590925186,0.07302172523592504,True,
STPL,2475,0.05818181818181818,0.21355485851995287,0.6647124931524702,5.491531725204288,True,0.400166931100106,3.383088344911731,True,0.2558227763033378,0.633716110023259,3.2964790551593977,True,0.0422679177833849,0.1866120725801531,False,
STYLERS,631,0.014263074484944533,0.6849877485338671,0.3150122514660366,2.8974708530366673,True,0.7056350372673298,2.8656751201216357,True,0.7066057824440019,0.2933942175554248,2.748228224002463,True,0.021618033910134726,0.020647288733462665,True,
SURC,1351,0.05921539600296077,0.3020095774521985,0.6979904225477969,2.9514538025843136,True,0.5026245829219529,2.55599522284413,True,0.3253775982688574,0.6205908556301332,2.1952615296739015,True,0.023368020816658952,0.20061500546975441,True,
SUTM,1426,0.07363253856942496,0.23367385467576232,0.7663261453242349,4.061372495409731,True,0.2974987991433529,3.336393929070357,True,0.2630150308663944,0.7260441221603973,2.4922902559081175,True,0.029341176190632062,0.0638249444675906,True,
SYM,758,0.026385224274406333,0.5076571879308273,0.4923428120691715,3.1078945001877845,True,0.5231216950153275,2.9903261313091813,True,0.5197581749655054,0.41640139940170884,2.9601117371472787,True,0.012100987034678101,0.0154645070845002,True,
SYS,2456,0.021986970684039087,0.16277870674637349,0.8153772754102393,3.7721063118375096,True,0.20158719558567972,3.191337335109311,True,0.13652794563248047,0.8100052297786903,3.3645162490644713,True,-0.026250761113893017,0.03880848883930624,False,
SZTM,574,0.10452961672473868,0.8145155575773062,0.0005051141096543071,2.2470538398986943,True,0.9996565469790043,2.1280052721918015,True,0.7261824403960886,0.25860717140656864,2.185750042115613,True,-0.08833311718121761,0.1851409894016981,False,
TATM,1777,0.0911648846370287,0.14581151568510864,0.7198530573719693,41.14136106666151,True,0.498515755749916,3.5893178077541767,True,0.29507662870222573,0.4696753157698398,3.893709039908959,True,0.1492651130171171,0.3527042400648074,False,
TBL,685,0.06861313868613139,0.2974017394255566,0.7025982605744217,3.2794979483275855,True,0.3934551046561623,3.1625012368059853,True,0.5989176250789686,0.34576722500846135,2.4729253900780686,True,0.30151588565341203,0.0960533652306057,True,
TCORP,2177,0.08176389526871843,0.2921715840244622,0.4489947735713615,8.671503827595561,True,0.6788009263501278,3.5323240701024696,True,0.51098927262364,0.30564208615477795,3.1333412577474684,True,0.21881768859917783,0.3866293423256656,False,
TELE,2474,0.018997574777687955,0.1819333726702972,0.799195612653868,4.312334189881866,True,0.21329703181761453,3.771543964174462,True,0.18280249025870332,0.7790363224810888,3.8326455209886934,True,0.000869117588406132,0.03136365914731734,False,
TGL,2466,0.031630170316301706,0.2907100755209783,0.5252319467310069,3.9108320668791516,True,0.5073761958938563,2.7980014059041416,True,0.2818201288619288,0.43028832121900484,3.103500738250852,True,-0.008889946659049464,0.21666612037287802,False,
THALL,2433,0.013974517057131115,0.18421814950365384,0.8064148114338544,3.5319632341629204,True,0.20617802713812544,3.1953981281685975,True,0.15084936779600738,0.8088297241865166,3.4590449064217053,True,-0.033368781707646455,0.021959877634471603,False,
THCCL,2458,0.045565500406834825,0.2407503644009356,0.7461882224121787,3.9457689763975416,True,0.3028814229034102,3.220658765660349,True,0.22072511553905044,0.7041886978608437,3.056970912425496,True,-0.02002524886188517,0.06213105850247458,False,
TICL,1457,0.07412491420727522,0.2471525144096266,0.7528474855903731,3.9813694655938416,True,0.3496900410684227,3.3507124450742314,True,0.1838148187766248,0.816185181223374,2.73769490029857,True,-0.06333769563300179,0.10253752665879612,True,
TOMCL,1521,0.026298487836949377,0.2993959495106027,0.6374895352755345,3.259747360987946,True,0.3996020293993416,2.8090735840630785,True,0.26468861608069283,0.591850299132536,2.8975655966746356,True,-0.03470733342990989,0.10020607988873886,False,
TOWL,1952,0.09631147540983606,0.2579451688907001,0.7420548311091644,6.946598349073927,True,0.2576540619903801,5.1115693517050635,True,0.32425903652371857,0.6757409634712577,3.4202453773992225,True,0.06631386763301844,-0.0002911069003200262,True,
TPL,2476,0.027463651050080775,0.25695030795869545,0.7430496920410701,3.626264063405622,True,0.2914038898844358,3.3399122847013745,True,0.2499834599802087,0.7008099787557377,3.2267243042387257,True,-0.006966847978486734,0.03445358192574033,True,
TPLI,1577,0.0653138871274572,0.22768386486040126,0.752104380223575,11.127929698336336,True,0.26527196504429995,6.822559626845447,True,0.2705450104218337,0.7294549895780038,4.681576184267807,True,0.042861145561432445,0.03758810018389869,True,
TPLL,797,0.12547051442910917,0.33361129497394926,0.666388705026048,3.8329357130298543,True,0.33314777434618315,3.441301115564165,True,0.25620282388412075,0.7437971761155532,2.2485045712120355,True,-0.07740847108982851,-0.0004635206277661119,True,
TPLRF1,577,0.0017331022530329288,0.27432471141140896,0.5817244944738751,2.895851192912237,True,0.2869618785922773,2.8285320661255597,True,0.2600007861744007,0.5843886603725964,2.9194338441752294,True,-0.014323925237008261,0.012637167180868325,False,
TPLT,1472,0.025815217391304348,0.14660222629686,0.8523893171188481,3.660823462483995,True,0.17628400292551571,3.2316122865196135,True,0.30295741856553815,0.5836098082237074,2.9579913076923545,True,0.15635519226867814,0.029681776628655704,False,
TREET,2472,0.050970873786407765,0.13736237719478073,0.8376195164963413,6.147796149374896,True,0.19826021453673065,3.723553373030022,True,0.15430514803964923,0.7808165322570302,3.401525948188223,True,0.016942770844868504,0.06089783734194992,False,
TRG,2473,0.06793368378487667,0.22107313040237483,0.7034855258566428,8.538138046083798,True,0.35718825132946913,3.9771859373123855,True,0.25847549875903514,0.658200353698474,3.8918778368867297,True,0.037402368356660304,0.1361151209270943,False,
TRIBL,692,0.01300578034682081,0.3230076123979818,0.6358995473965879,2.778113418546986,True,0.37637165524243177,2.6417556997412137,True,0.3004547580849506,0.4878406162782783,2.810654616189206,True,-0.022552854313031223,0.053364042844449955,False,
TRIPF,2328,0.03264604810996564,0.21307429891811952,0.7404884246834172,3.8332999825538248,True,0.29952644285743324,3.030058371490953,True,0.20465760280125292,0.7004684681428017,3.073117194944727,True,-0.008416696116866601,0.08645214393931372,False,
TRPOL,1123,0.12733748886910062,0.19235201682442288,0.7498609009683914,8.77458633147775,True,0.45018282348982863,4.265724394880845,True,0.274287717248548,0.6513826539666745,3.291331298337581,True,0.08193570042412512,0.25783080666540575,False,
TSBL,1272,0.17452830188679244,0.18112935974379146,0.7800922262339303,9.649937726680799,True,0.4972077939088577,3.628215640630296,True,0.2751292207108872,0.6685884711823,2.5581418273102625,True,0.09399986096709573,0.31607843416506626,False,
TSPL,2401,0.03581840899625156,0.27966460514048225,0.5792002417965239,3.787720907398475,True,0.48672864868196725,2.8125666200565953,True,0.3059704895193621,0.4587552859714435,3.014809315842994,True,0.026305884378879874,0.207064043541485,False,
UBDL,1994,0.13590772316950853,0.18843516162081458,0.8115648383791847,9.772891024952925,True,0.41237154871429327,5.539184929267663,True,0.3637358571491874,0.5728873407643827,3.6017667309417534,True,0.1753006955283728,0.22393638709347868,True,
UBL,2469,0.008910490076954233,0.2050215388738938,0.7571623702049208,3.5074993108984653,True,0.23775256771959408,3.1645233660754384,True,0.18754137705971863,0.7377604571221348,3.472888947388339,True,-0.017480161814175166,0.03273102884570028,False,
UDLI,545,0.05504587155963303,0.41596726275105517,0.5302471104947579,3.109640348356775,True,0.529211827230288,2.677443217191233,True,0.35580718415879553,0.4542072516502751,2.4375498205780755,True,-0.060160078592259636,0.11324456447923287,False,
UDPL,1581,0.11701454775458571,0.24842837590414116,0.7476060993728778,9.66296672023524,True,0.4161009378612794,4.724532291981159,True,0.3497113756968347,0.6331837941087888,3.368441421088063,True,0.10128299979269353,0.16767256195713823,False,
UNIC,2294,0.007846556233653008,0.187851368899494,0.8119519184909882,4.053717851083327,True,0.19961587361645877,3.8056366703709466,True,0.1909240242617498,0.7896575660156547,4.129172400760674,True,0.0030726553622557884,0.011764504716964774,True,
UNITY,2217,0.06585475868290483,0.2313655887489797,0.7431945953060227,5.4845733786530735,True,0.32522253241490207,4.02225751945722,True,0.2619964002473699,0.6980924558538442,3.445727966363952,True,0.030630811498390226,0.09385694366592237,False,
UPFL,1401,0.030692362598144184,0.3104998232361219,0.6895001767638778,3.6842505246421307,True,0.2573579183358913,3.4425725257204443,True,0.3077480227120915,0.6922519772878888,3.139294880980801,True,-0.002751800524030401,-0.05314190490023063,True,
UVIC,1390,0.10071942446043165,0.10256104392940127,0.8920540377373143,19.845791361742933,True,0.20078508142259519,4.4586542147472645,True,0.16843354583025857,0.8002534389824714,3.9754581456321416,True,0.0658725019008573,0.09822403749319392,False,
WAFI,2471,0.0339943342776204,0.29898540868891643,0.5777482837941854,4.483156887480812,True,0.4852659622323595,3.220540061609575,True,0.3689074269109585,0.4473995320614035,3.3339993357061024,True,0.06992201822204208,0.18628055354344308,False,
WAHN,1895,0.07282321899736148,0.24257470825649013,0.7384956243003019,6.771933506456114,True,0.38014199813698224,4.526522907403898,True,0.3547449654865849,0.6176238779579956,3.3444199973613022,True,0.11217025723009477,0.1375672898804921,False,
WAVES,2471,0.046944556859571024,0.19479510154741295,0.6729075978993055,6.418738351884893,True,0.3417669944335199,3.6332350996247023,True,0.2500267388882721,0.5866666977560767,3.7842064826701893,True,0.05523163734085915,0.14697189288610693,False,
WAVESAPP,2168,0.03044280442804428,0.19563447696092773,0.8043655230390694,4.518330632984343,True,0.21973273214341202,3.9842180724503917,True,0.21718440204419043,0.7828155979554439,3.836125330758893,True,0.0215499250832627,0.02409825518248429,True,
WTL,2476,0.0,0.25507372836293096,0.6869888631300617,3.1207971740030667,True,0.25507372836293096,3.1207971740030667,True,0.25507377951818055,0.6869888009164307,3.120797203956555,True,5.115524959187212e-08,0.0,False,
WYETH,1262,0.10618066561014262,0.14472533646985747,0.8552746635301406,7.717722080839282,True,0.3230599767989368,6.590254911249712,True,0.256785807770067,0.7432141922299208,5.273256873606662,True,0.11206047130020952,0.1783346403290793,True,
YOUW,2476,0.010904684975767368,0.19160246045461016,0.793047270441841,3.4514144108548974,True,0.21550449096642513,3.2053790080051163,True,0.18340952115001952,0.7553243858807895,3.4301481894473773,True,-0.00819293930459064,0.02390203051181497,False,
ZAHID,1549,0.09038089089735313,0.20631984127181524,0.7303826514193179,17.47288289581381,True,0.40305205948307765,4.43498148845674,True,0.33037644090583473,0.6084309928905811,3.3030238097078075,True,0.1240565996340195,0.1967322182112624,False,
ZIL,1835,0.09318801089918256,0.1650123110939065,0.7435966797203521,9.236001833058264,True,0.44332953104232753,3.1973713552320824,True,0.22445287951371556,0.6781767552268066,2.3811445511492044,True,0.059440568419809076,0.27831721994842107,False,
ZTL,1713,0.06363105662580268,0.17785557835912003,0.7446381409724057,8.045675188587355,True,0.3731629245568095,3.255697852924756,True,0.19604622165451513,0.6985137053093998,3.3122471742292854,True,0.018190643295395104,0.19530734619768947,False,
